frame,si,ti
847,115.3768,1.1031
848,115.3748,1.0844
849,115.3778,1.15
850,115.3782,1.1228
851,115.3763,1.2492
852,115.3756,1.5235
853,115.3746,1.1037
854,115.3773,1.1326
855,115.3801,1.0941
856,115.3805,1.1185
857,115.3775,1.1691
858,115.3815,1.1589
859,115.3766,1.3393
860,115.3773,1.1143
861,115.3722,1.2052
862,115.3718,1.0342
863,115.376,1.1312
864,115.3789,1.1244
865,115.3775,1.2503
866,115.3777,1.0471
867,115.3758,1.1363
868,115.3823,1.533
869,115.3964,1.3703
870,115.4032,1.5428
871,115.4109,1.6353
872,115.4261,1.7366
873,115.4262,1.8666
874,115.4283,1.9258
875,115.4311,1.9472
876,115.4333,2.0507
877,115.4359,1.948
878,115.4365,2.0008
879,115.4363,2.0026
880,115.4354,2.03
881,115.4372,2.0892
882,115.4395,2.1192
883,115.4388,2.1453
884,115.4407,2.2058
885,115.4378,2.2577
886,115.4246,2.0932
887,115.425,0.7396
888,115.4233,1.77
889,115.4219,1.7
890,115.4217,1.7094
891,115.4252,1.6598
892,115.424,1.7723
893,115.4258,1.7874
894,115.4242,1.787
895,115.4252,1.7997
896,115.424,1.8651
897,115.4214,2.1141
898,115.4198,2.1002
899,115.4203,0.9916
900,115.4122,1.8972
901,115.4109,0.9813
902,115.4117,0.977
903,115.4113,0.9689
904,115.4117,0.9712
905,115.4126,0.9541
906,115.4125,0.9458
907,115.4113,0.9372
908,115.4118,0.9247
909,115.4107,0.4986
910,115.4093,1.8463
911,115.4282,2.0774
912,115.4244,1.8245
913,115.4268,1.8317
914,115.4266,0.9757
915,115.4258,0.9659
916,115.4257,1.3549
917,115.4275,1.1119
918,115.4751,2.3835
919,115.5687,1.693
920,115.6566,2.2035
921,115.7618,3.2862
922,115.8595,3.2287
923,115.8931,2.9842
924,115.894,3.6047
925,115.94,4.0854
926,115.9728,3.1134
927,116.0499,4.2482
928,116.0818,3.4918
929,116.0435,3.4431
930,116.0336,3.5055
931,116.1021,4.5292
932,116.3564,6.3985
933,116.6108,6.9514
934,116.7356,7.2101
935,116.8547,6.8108
936,116.9155,5.3786
937,116.9117,0.9335
938,116.8962,0.8904
939,116.8943,0.6811
940,116.8974,0.8091
941,116.9214,1.192
942,116.9698,1.6864
943,116.9755,1.9945
944,116.9797,1.3904
945,116.9801,1.3328
946,116.9772,1.4982
947,116.9809,1.3447
948,116.9785,1.3704
949,116.9796,1.2647
950,116.9813,1.3423
951,116.9776,1.4187
952,116.9763,1.219
953,116.9763,1.3224
954,116.9731,1.3511
955,116.9734,1.287
956,116.9715,1.0995
957,116.9754,1.7292
958,117.001,1.9791
959,117.0003,1.6728
960,117.0179,1.7713
961,117.0462,1.4657
962,117.0601,1.9057
963,117.069,1.7235
964,117.1066,2.2247
965,117.153,2.4929
