,angel_falls_ti,angel_falls_si,clans_ti,clans_si,elephants_ti,elephants_si,jaws_ti,jaws_si,lions_ti,lions_si,lion_king_ti,lion_king_si,maldives_ti,maldives_si,manhattan_ti,manhattan_si,masquerade_ball_ti,masquerade_ball_si,ninja_turtles_ti,ninja_turtles_si,om_nom_ti,om_nom_si,pac_man_ti,pac_man_si,pluto_ti,pluto_si,rollercoaster_ti,rollercoaster_si,ski_ti,ski_si,super_mario_ti,super_mario_si,surf_ti,surf_si,venice_ti,venice_si
0,80.52035522460938,0.0,59.26372909545898,0.0,129.92587280273438,0.0,27.43446350097656,0.0,101.06022644042969,0.0,21.38289833068848,0.0,28.75641441345215,0.0,19.35758399963379,0.0,32.184986114501946,0.0,0.0,0.0,0.0,0.0,33.737930297851555,0.0,0.0,0.0,74.20403289794922,0.0,45.10543441772461,0.0,85.47486877441406,0.0,30.24845886230469,0.0,61.49328994750977,0.0
1,80.5235824584961,0.2105501890182495,59.26805877685547,0.207324743270874,129.912109375,3.0931296348571777,25.671030044555664,14.196316719055176,101.11475372314452,2.050012588500977,21.38786125183105,0.19655568897724152,28.769487380981445,0.4744756519794464,24.955167770385746,8.27982234954834,32.18088912963867,2.3341963291168213,0.0,0.0,1.8121181726455688,3.114727020263672,33.77888870239258,5.0163307189941415,0.0,0.0,74.20938110351562,0.2322290390729904,45.33638000488281,13.935622215270994,88.0228500366211,37.09874725341797,30.24511528015137,0.21671724319458008,60.97113418579102,8.407952308654785
2,78.23228454589844,10.239466667175293,59.25028610229492,1.080793380737305,129.84895324707028,2.887573719024658,26.871131896972656,14.280160903930664,101.1505889892578,1.982778549194336,21.331371307373047,2.0592682361602783,28.77443885803223,0.37202924489974976,32.620391845703125,8.911107063293457,32.17370986938477,2.41455602645874,0.0,0.0,3.2275969982147217,3.322004795074463,33.744003295898445,4.512732982635498,0.0,0.0,73.55403900146484,9.04930019378662,45.41998672485352,14.537702560424805,90.62443542480469,34.04387664794922,31.599956512451172,12.156454086303713,61.13679885864258,8.665319442749022
3,78.19352722167969,9.929595947265623,59.23096466064453,1.1987897157669067,129.81684875488278,2.89572811126709,25.546106338500977,12.835793495178224,101.24128723144531,1.9446668624877932,21.27639961242676,2.1625561714172363,28.77260589599609,0.31549516320228577,32.6195068359375,0.16265961527824402,32.129467010498054,2.425256729125977,0.0,0.0,4.877556800842285,3.280400276184082,33.77611923217773,5.487411975860597,0.0,0.0,73.41520690917969,8.180750846862793,45.32029724121094,14.902403831481935,93.28532409667969,33.66353225708008,31.067338943481445,11.277862548828125,61.71704864501953,8.714139938354492
4,80.49762725830078,10.422237396240234,59.19829559326172,1.5334227085113523,129.87797546386722,2.7926299571990967,26.794437408447266,10.575700759887695,101.31559753417969,1.8923605680465696,21.328441619873047,2.2504754066467285,28.77401161193848,0.26934269070625305,39.09976196289063,10.41473388671875,32.317638397216804,2.3736069202423096,0.0,0.0,4.88084077835083,0.12940368056297302,33.77726364135742,0.06722475588321686,0.0,0.0,74.14749908447266,8.380097389221191,45.29957962036133,14.803329467773438,96.01251983642578,32.049938201904304,31.535966873168945,11.186552047729492,61.72026824951172,0.19390076398849487
5,77.9538803100586,9.989192008972168,59.1280746459961,1.970987558364868,129.81829833984378,2.7494750022888184,26.78070068359375,10.72896671295166,101.31853485107422,2.1676783561706543,21.346866607666016,2.2428863048553467,28.782306671142575,0.5491697192192078,47.12091064453125,12.150768280029295,32.227798461914055,2.455860376358032,0.0,0.0,6.533925533294678,3.037473440170288,33.81312942504883,5.8685359954833975,0.0,0.0,73.34520721435547,8.392392158508299,45.4182243347168,14.94910717010498,98.96401977539062,31.75491523742676,31.245201110839844,11.239768981933594,61.26028823852539,8.894640922546387
6,77.62444305419922,9.614073753356934,59.057472229003906,2.183571577072144,129.83114624023438,2.7354133129119877,25.960304260253906,8.326257705688478,101.26165008544922,2.30322813987732,21.515056610107425,2.5466954708099365,28.81076240539551,0.6235549449920654,53.06003189086914,12.905496597290039,32.270450592041016,2.495046615600586,0.0,0.0,8.326869964599611,3.2065126895904537,33.825740814208984,5.8397746086120605,0.0,0.0,73.15040588378906,9.012386322021484,45.36432647705078,14.89158821105957,101.89310455322266,32.279800415039055,32.014671325683594,11.004460334777832,62.06182861328125,9.161741256713867
7,78.98480987548828,9.756475448608398,58.9769172668457,2.372802257537842,129.86628723144528,2.700488805770874,26.784523010253906,8.493850708007812,101.28632354736328,2.4640297889709477,21.520544052124023,2.8204331398010254,28.8122673034668,0.3340440094470978,60.8725700378418,15.072898864746096,32.335525512695305,2.5399727821350098,0.0,0.0,10.232137680053713,3.196238279342652,33.75310516357422,5.475998401641847,0.0,0.0,73.40433502197266,9.505250930786133,45.35076141357422,14.85892105102539,104.50664520263672,32.420345306396484,31.25202369689941,10.087740898132324,62.12435913085938,9.108697891235352
8,78.1983642578125,9.839093208312988,58.44976806640625,8.669713973999022,129.829833984375,2.642397403717041,25.821481704711914,10.221761703491213,101.31419372558594,2.903069972991944,21.586885452270508,2.613718271255493,28.82366752624512,0.4418739080429077,60.87143325805664,0.1638503521680832,32.53953170776367,2.4967882633209233,0.0,0.0,11.838372230529785,3.0908164978027344,33.709510803222656,5.477540016174316,0.0,0.0,73.41424560546875,9.403277397155762,45.498207092285156,14.7841215133667,106.87366485595705,33.17584609985352,31.69013023376465,9.879562377929688,63.00643920898438,9.402459144592283
9,77.58892059326172,9.62829875946045,56.94132995605469,14.16175651550293,129.83341979980472,2.7789223194122314,27.10420227050781,9.859444618225098,101.3589324951172,2.6363284587860107,21.518430709838867,2.601949691772461,28.83304023742676,0.4992087781429291,67.10909271240234,16.895444869995114,32.241416931152344,2.535828113555908,0.0,0.0,13.505758285522461,3.257227659225464,33.73913955688477,6.2348694801330575,0.0,0.0,72.93266296386719,9.80941390991211,45.51263809204102,14.88355827331543,109.11807250976562,32.733139038085945,31.329179763793945,10.068990707397461,63.09764099121094,9.129511833190918
10,79.08989715576172,9.767342567443848,57.74537658691406,15.84676742553711,129.96867370605472,2.835843563079834,25.74323463439941,9.886754989624023,101.32122802734376,2.6506273746490483,21.55157470703125,2.394796371459961,28.84064292907715,0.4262942969799042,67.33301544189453,13.88900661468506,32.05458831787109,2.5191454887390137,0.0,0.0,13.502060890197756,0.13912704586982727,33.73913955688477,0.045624934136867516,0.010707193985581398,0.002884601941332221,73.46318817138672,11.950042724609375,45.44515228271485,14.500375747680664,111.40850067138672,32.368453979492195,31.52474594116211,9.879647254943848,63.10297775268555,0.24982772767543796
